Uad Code;Cycle;Prg Code;Nom;Ses Code;Trimestre;Total
ED;1;0061;Programme court d'intégration des logiciels-outils dans l'enseignement;20011;hiver 2001;28
ED;1;0061;Programme court d'intégration des logiciels-outils dans l'enseignement;20012;été 2001;6
ED;1;0061;Programme court d'intégration des logiciels-outils dans l'enseignement;20013;automne 2001;13
ED;1;0061;Programme court d'intégration des logiciels-outils dans l'enseignement;20021;hiver 2002;23
ED;1;0061;Programme court d'intégration des logiciels-outils dans l'enseignement;20022;été 2002;12
ED;1;0061;Programme court d'intégration des logiciels-outils dans l'enseignement;20023;automne 2002;17
ED;1;0061;Programme court d'intégration des logiciels-outils dans l'enseignement;20031;hiver 2003;15
ED;1;0061;Programme court d'intégration des logiciels-outils dans l'enseignement;20032;été 2003;23
ED;1;0061;Programme court d'intégration des logiciels-outils dans l'enseignement;20033;automne 2003;14
ED;1;0061;Programme court d'intégration des logiciels-outils dans l'enseignement;20041;hiver 2004;15
ED;1;0061;Programme court d'intégration des logiciels-outils dans l'enseignement;20042;été 2004;9
ED;1;0061;Programme court d'intégration des logiciels-outils dans l'enseignement;20043;automne 2004;9
ED;1;0061;Programme court d'intégration des logiciels-outils dans l'enseignement;20051;hiver 2005;13
ED;1;0061;Programme court d'intégration des logiciels-outils dans l'enseignement;20052;été 2005;6
ED;1;0061;Programme court d'intégration des logiciels-outils dans l'enseignement;20053;automne 2005;14
ED;1;0061;Programme court d'intégration des logiciels-outils dans l'enseignement;20061;hiver 2006;12
ED;1;0061;Programme court d'intégration des logiciels-outils dans l'enseignement;20062;été 2006;14
ED;1;0061;Programme court d'intégration des logiciels-outils dans l'enseignement;20063;automne 2006;17
ED;1;0061;Programme court d'intégration des logiciels-outils dans l'enseignement;20071;hiver 2007;6
ED;1;0061;Programme court d'intégration des logiciels-outils dans l'enseignement;20072;été 2007;3
ED;1;0061;Programme court d'intégration des logiciels-outils dans l'enseignement;20073;automne 2007;2
ED;1;0061;Programme court d'intégration des logiciels-outils dans l'enseignement;20081;hiver 2008;2
ED;1;0061;Programme court d'intégration des logiciels-outils dans l'enseignement;20082;été 2008;5
ED;1;0061;Programme court d'intégration des logiciels-outils dans l'enseignement;20083;automne 2008;2
ED;1;0061;Programme court d'intégration des logiciels-outils dans l'enseignement;20091;hiver 2009;5
ED;1;0061;Programme court d'intégration des logiciels-outils dans l'enseignement;20092;été 2009;14
ED;1;0061;Programme court d'intégration des logiciels-outils dans l'enseignement;20093;automne 2009;14
ED;1;0061;Programme court d'intégration des logiciels-outils dans l'enseignement;20101;hiver 2010;7
ED;1;0061;Programme court d'intégration des logiciels-outils dans l'enseignement;20102;été 2010;8
ED;1;0061;Programme court d'intégration des logiciels-outils dans l'enseignement;20103;automne 2010;5
ED;1;0061;Programme court d'intégration des logiciels-outils dans l'enseignement;20111;hiver 2011;11
ED;1;0061;Programme court d'intégration des logiciels-outils dans l'enseignement;20112;été 2011;9
ED;1;0061;Programme court d'intégration des logiciels-outils dans l'enseignement;20113;automne 2011;9
ED;1;0061;Programme court d'intégration des logiciels-outils dans l'enseignement;20121;hiver 2012;9
ED;1;0061;Programme court d'intégration des logiciels-outils dans l'enseignement;20122;été 2012;2
ED;1;0061;Programme court d'intégration des logiciels-outils dans l'enseignement;20123;automne 2012;5
ED;1;0061;Programme court d'intégration des logiciels-outils dans l'enseignement;20131;hiver 2013;6
ED;1;0061;Programme court d'intégration des logiciels-outils dans l'enseignement;20132;été 2013;3
ED;1;0061;Programme court d'intégration des logiciels-outils dans l'enseignement;20133;automne 2013;4
ED;1;0061;Programme court d'intégration des logiciels-outils dans l'enseignement;20141;hiver 2014;1
ED;1;0061;Programme court d'intégration des logiciels-outils dans l'enseignement;20142;été 2014;8
ED;1;0061;Programme court d'intégration des logiciels-outils dans l'enseignement;20143;automne 2014;1
ESA;1;0068;Programme court en planification successorale;19771;hiver 1977;2
ESA;1;0068;Programme court en planification successorale;19791;hiver 1979;1
ESA;1;0068;Programme court en planification successorale;19793;automne 1979;1
ESA;1;0068;Programme court en planification successorale;19801;hiver 1980;1
ESA;1;0068;Programme court en planification successorale;19803;automne 1980;1
ESA;1;0068;Programme court en planification successorale;19811;hiver 1981;1
ESA;1;0068;Programme court en planification successorale;19812;été 1981;1
ESA;1;0068;Programme court en planification successorale;19822;été 1982;1
ESA;1;0068;Programme court en planification successorale;19823;automne 1982;2
ESA;1;0068;Programme court en planification successorale;19891;hiver 1989;45
ESA;1;0068;Programme court en planification successorale;19893;automne 1989;15
ESA;1;0068;Programme court en planification successorale;19903;automne 1990;2
ESA;1;0068;Programme court en planification successorale;19911;hiver 1991;19
ESA;1;0068;Programme court en planification successorale;19912;été 1991;2
ESA;1;0068;Programme court en planification successorale;19913;automne 1991;17
ESA;1;0068;Programme court en planification successorale;19921;hiver 1992;33
ESA;1;0068;Programme court en planification successorale;19922;été 1992;21
ESA;1;0068;Programme court en planification successorale;19923;automne 1992;42
ESA;1;0068;Programme court en planification successorale;19931;hiver 1993;28
ESA;1;0068;Programme court en planification successorale;19932;été 1993;23
ESA;1;0068;Programme court en planification successorale;19933;automne 1993;32
ESA;1;0068;Programme court en planification successorale;19941;hiver 1994;18
ESA;1;0068;Programme court en planification successorale;19942;été 1994;12
ESA;1;0068;Programme court en planification successorale;19943;automne 1994;7
ESA;1;0068;Programme court en planification successorale;19951;hiver 1995;14
ESA;1;0068;Programme court en planification successorale;19952;été 1995;9
ESA;1;0068;Programme court en planification successorale;19953;automne 1995;16
ESA;1;0068;Programme court en planification successorale;19961;hiver 1996;16
ESA;1;0068;Programme court en planification successorale;19962;été 1996;9
ESA;1;0068;Programme court en planification successorale;19963;automne 1996;14
ESA;1;0068;Programme court en planification successorale;19971;hiver 1997;10
ESA;1;0068;Programme court en planification successorale;19972;été 1997;1
ESA;1;0068;Programme court en planification successorale;19973;automne 1997;18
ESA;1;0068;Programme court en planification successorale;19981;hiver 1998;33
ESA;1;0068;Programme court en planification successorale;19982;été 1998;8
ESA;1;0068;Programme court en planification successorale;19983;automne 1998;19
ESA;1;0068;Programme court en planification successorale;19991;hiver 1999;21
ESA;1;0068;Programme court en planification successorale;19992;été 1999;9
ESA;1;0068;Programme court en planification successorale;19993;automne 1999;25
ESA;1;0068;Programme court en planification successorale;20001;hiver 2000;14
ESA;1;0068;Programme court en planification successorale;20002;été 2000;6
ESA;1;0068;Programme court en planification successorale;20003;automne 2000;12
ESA;1;0068;Programme court en planification successorale;20011;hiver 2001;6
ESA;1;0068;Programme court en planification successorale;20012;été 2001;2
ESA;1;0068;Programme court en planification successorale;20013;automne 2001;8
ESA;1;0068;Programme court en planification successorale;20021;hiver 2002;17
ESA;1;0068;Programme court en planification successorale;20022;été 2002;4
ESA;1;0068;Programme court en planification successorale;20023;automne 2002;4
ESA;1;0068;Programme court en planification successorale;20031;hiver 2003;5
ESA;1;0068;Programme court en planification successorale;20032;été 2003;6
ESA;1;0068;Programme court en planification successorale;20033;automne 2003;9
ESA;1;0068;Programme court en planification successorale;20041;hiver 2004;10
ESA;1;0068;Programme court en planification successorale;20042;été 2004;3
ESA;1;0068;Programme court en planification successorale;20043;automne 2004;4
ESA;1;0068;Programme court en planification successorale;20051;hiver 2005;1
ESA;1;0068;Programme court en planification successorale;20052;été 2005;1
ESA;1;0068;Programme court en planification successorale;20053;automne 2005;2
SHLC;1;0073;Programme court de 1er cycle de perfectionnement en français écrit;19761;hiver 1976;2
SHLC;1;0073;Programme court de 1er cycle de perfectionnement en français écrit;19763;automne 1976;2
SHLC;1;0073;Programme court de 1er cycle de perfectionnement en français écrit;19771;hiver 1977;1
SHLC;1;0073;Programme court de 1er cycle de perfectionnement en français écrit;19773;automne 1977;1
SHLC;1;0073;Programme court de 1er cycle de perfectionnement en français écrit;19781;hiver 1978;1
SHLC;1;0073;Programme court de 1er cycle de perfectionnement en français écrit;19782;été 1978;2
SHLC;1;0073;Programme court de 1er cycle de perfectionnement en français écrit;19791;hiver 1979;2
SHLC;1;0073;Programme court de 1er cycle de perfectionnement en français écrit;19793;automne 1979;3
SHLC;1;0073;Programme court de 1er cycle de perfectionnement en français écrit;19801;hiver 1980;3
SHLC;1;0073;Programme court de 1er cycle de perfectionnement en français écrit;19802;été 1980;4
SHLC;1;0073;Programme court de 1er cycle de perfectionnement en français écrit;19803;automne 1980;4
SHLC;1;0073;Programme court de 1er cycle de perfectionnement en français écrit;19811;hiver 1981;6
SHLC;1;0073;Programme court de 1er cycle de perfectionnement en français écrit;19813;automne 1981;8
SHLC;1;0073;Programme court de 1er cycle de perfectionnement en français écrit;19821;hiver 1982;5
SHLC;1;0073;Programme court de 1er cycle de perfectionnement en français écrit;19822;été 1982;5
SHLC;1;0073;Programme court de 1er cycle de perfectionnement en français écrit;19823;automne 1982;10
SHLC;1;0073;Programme court de 1er cycle de perfectionnement en français écrit;19831;hiver 1983;11
SHLC;1;0073;Programme court de 1er cycle de perfectionnement en français écrit;19832;été 1983;4
SHLC;1;0073;Programme court de 1er cycle de perfectionnement en français écrit;19833;automne 1983;8
SHLC;1;0073;Programme court de 1er cycle de perfectionnement en français écrit;19841;hiver 1984;2
SHLC;1;0073;Programme court de 1er cycle de perfectionnement en français écrit;19901;hiver 1990;228
SHLC;1;0073;Programme court de 1er cycle de perfectionnement en français écrit;19902;été 1990;103
SHLC;1;0073;Programme court de 1er cycle de perfectionnement en français écrit;19903;automne 1990;208
SHLC;1;0073;Programme court de 1er cycle de perfectionnement en français écrit;19911;hiver 1991;160
SHLC;1;0073;Programme court de 1er cycle de perfectionnement en français écrit;19912;été 1991;88
SHLC;1;0073;Programme court de 1er cycle de perfectionnement en français écrit;19913;automne 1991;141
SHLC;1;0073;Programme court de 1er cycle de perfectionnement en français écrit;19921;hiver 1992;135
SHLC;1;0073;Programme court de 1er cycle de perfectionnement en français écrit;19922;été 1992;100
SHLC;1;0073;Programme court de 1er cycle de perfectionnement en français écrit;19923;automne 1992;186
SHLC;1;0073;Programme court de 1er cycle de perfectionnement en français écrit;19931;hiver 1993;147
SHLC;1;0073;Programme court de 1er cycle de perfectionnement en français écrit;19932;été 1993;111
SHLC;1;0073;Programme court de 1er cycle de perfectionnement en français écrit;19933;automne 1993;143
SHLC;1;0073;Programme court de 1er cycle de perfectionnement en français écrit;19941;hiver 1994;152
SHLC;1;0073;Programme court de 1er cycle de perfectionnement en français écrit;19942;été 1994;100
SHLC;1;0073;Programme court de 1er cycle de perfectionnement en français écrit;19943;automne 1994;157
SHLC;1;0073;Programme court de 1er cycle de perfectionnement en français écrit;19951;hiver 1995;108
SHLC;1;0073;Programme court de 1er cycle de perfectionnement en français écrit;19952;été 1995;50
SHLC;1;0073;Programme court de 1er cycle de perfectionnement en français écrit;19953;automne 1995;119
SHLC;1;0073;Programme court de 1er cycle de perfectionnement en français écrit;19961;hiver 1996;95
SHLC;1;0073;Programme court de 1er cycle de perfectionnement en français écrit;19962;été 1996;63
SHLC;1;0073;Programme court de 1er cycle de perfectionnement en français écrit;19963;automne 1996;86
SHLC;1;0073;Programme court de 1er cycle de perfectionnement en français écrit;19971;hiver 1997;69
SHLC;1;0073;Programme court de 1er cycle de perfectionnement en français écrit;19972;été 1997;50
SHLC;1;0073;Programme court de 1er cycle de perfectionnement en français écrit;19973;automne 1997;102
SHLC;1;0073;Programme court de 1er cycle de perfectionnement en français écrit;19981;hiver 1998;101
SHLC;1;0073;Programme court de 1er cycle de perfectionnement en français écrit;19982;été 1998;37
SHLC;1;0073;Programme court de 1er cycle de perfectionnement en français écrit;19983;automne 1998;104
SHLC;1;0073;Programme court de 1er cycle de perfectionnement en français écrit;19991;hiver 1999;110
SHLC;1;0073;Programme court de 1er cycle de perfectionnement en français écrit;19992;été 1999;50
SHLC;1;0073;Programme court de 1er cycle de perfectionnement en français écrit;19993;automne 1999;87
SHLC;1;0073;Programme court de 1er cycle de perfectionnement en français écrit;20001;hiver 2000;77
SHLC;1;0073;Programme court de 1er cycle de perfectionnement en français écrit;20002;été 2000;59
